amount,hour,day_of_week,merchant_cat,merchant_risk_score,is_new_merchant,txn_per_day,avg_amount_7d,device_change,location_change,failed_txn_count,city,bank,is_weekend,is_fraud,txn_id,amount_to_avg_ratio,txn_date
275.66,19,5,other,0.12,0,1,600.05,0,0,0,Mumbai,HDFC,1,0,TXN0058753,0.459,2024-02-10
455.04,17,1,food,0.07,0,1,516.34,0,0,0,Kolkata,SBI,1,0,TXN0027022,0.88,2024-01-19
1736.7,11,5,entertainment,0.22,0,2,1542.09,0,0,0,Chennai,Axis,0,0,TXN0036905,1.125,2024-01-26
367.37,17,2,education,0.03,0,4,3153.88,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0000270,0.116,2024-01-01
1893.42,19,1,food,0.07,0,2,236.12,0,0,0,Mumbai,ICICI,0,0,TXN0008866,7.985,2024-01-07
9938.78,22,5,transport,0.08,0,5,1755.69,0,0,2,Kolkata,Kotak,0,0,TXN0015006,5.658,2024-01-11
1088.58,12,2,shopping,0.18,0,5,701.35,0,0,0,Ahmedabad,Axis,0,0,TXN0004688,1.55,2024-01-04
416.58,10,2,shopping,0.18,0,5,202.14,0,0,1,Kolkata,ICICI,1,0,TXN0081995,2.051,2024-02-26
868.41,22,2,grocery,0.05,0,2,3102.46,0,0,0,Delhi,SBI,0,0,TXN0084372,0.28,2024-02-28
2394.68,15,0,entertainment,0.22,0,2,913.21,0,0,0,Mumbai,SBI,1,0,TXN0002514,2.619,2024-01-02
364.57,22,5,entertainment,0.22,0,4,257.2,0,0,0,Mumbai,HDFC,0,0,TXN0036399,1.412,2024-01-26
1342.31,13,4,travel,0.25,0,4,1819.7,0,0,0,Delhi,Axis,0,0,TXN0038868,0.737,2024-01-27
2451.53,10,5,grocery,0.05,0,5,308.01,0,0,0,Kolkata,ICICI,0,0,TXN0058244,7.933,2024-02-10
1200.09,14,2,shopping,0.18,0,1,763.51,0,0,0,Kolkata,SBI,1,0,TXN0030409,1.57,2024-01-22
1025.47,14,3,utility,0.04,0,2,1694.58,0,1,0,Bengaluru,HDFC,1,0,TXN0054794,0.605,2024-02-08
1908.82,8,5,grocery,0.05,0,2,417.23,0,0,0,Mumbai,Axis,1,0,TXN0019263,4.564,2024-01-14
1367.54,10,0,utility,0.04,0,3,1708.01,0,0,0,Kolkata,Yes Bank,0,0,TXN0083909,0.8,2024-02-28
415.57,14,1,entertainment,0.22,1,3,1503.45,0,0,0,Pune,SBI,1,0,TXN0026973,0.276,2024-01-19
296.33,22,5,other,0.12,0,5,362.66,0,0,0,Delhi,Axis,0,0,TXN0007129,0.815,2024-01-05
425.48,17,1,other,0.12,1,2,1871.95,0,0,0,Kolkata,ICICI,0,0,TXN0007144,0.227,2024-01-05
133.12,19,5,healthcare,0.06,0,4,1546.11,0,0,0,Delhi,HDFC,0,0,TXN0045465,0.086,2024-02-01
1722.64,20,0,transport,0.08,0,2,1180.55,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0001966,1.458,2024-01-02
219.09,12,1,other,0.12,0,4,1553.63,0,1,0,Kolkata,HDFC,0,0,TXN0015152,0.141,2024-01-11
1024.63,19,1,food,0.07,0,1,804.17,0,1,0,Kolkata,HDFC,1,0,TXN0019113,1.273,2024-01-14
2510.99,8,3,fuel,0.1,1,5,489.03,0,0,1,Mumbai,HDFC,0,0,TXN0076206,5.124,2024-02-22
3829.86,18,6,education,0.03,0,3,262.75,0,0,0,Bengaluru,Yes Bank,1,0,TXN0032141,14.521,2024-01-23
602.82,11,4,healthcare,0.06,0,1,1094.74,0,0,0,Kolkata,Yes Bank,0,0,TXN0021934,0.55,2024-01-16
373.96,8,2,transport,0.08,0,4,6373.37,0,1,0,Kolkata,Kotak,0,0,TXN0040359,0.059,2024-01-29
5192.87,18,3,shopping,0.18,0,3,1019.21,0,0,0,Mumbai,ICICI,0,0,TXN0053841,5.09,2024-02-07
4709.99,14,5,healthcare,0.06,0,1,1683.78,0,1,0,Bengaluru,Axis,0,0,TXN0009162,2.796,2024-01-07
292.62,11,3,entertainment,0.22,0,4,1273.94,0,0,0,Hyderabad,ICICI,0,0,TXN0087843,0.23,2024-03-02
1986.37,18,2,shopping,0.18,0,5,1018.67,0,1,0,Mumbai,HDFC,0,0,TXN0037629,1.948,2024-01-27
232.3,16,6,healthcare,0.06,0,3,536.78,0,0,0,Chennai,HDFC,0,0,TXN0083304,0.432,2024-02-27
773.75,22,1,utility,0.04,0,2,1698.04,0,0,0,Pune,Yes Bank,0,0,TXN0066269,0.455,2024-02-16
465.63,19,0,grocery,0.05,0,5,1000.08,0,0,0,Chennai,Axis,0,0,TXN0034653,0.465,2024-01-25
278.46,13,1,food,0.07,0,3,1954.89,0,0,0,Pune,Kotak,0,0,TXN0041962,0.142,2024-01-30
1333.75,21,4,travel,0.25,0,3,1038.95,0,0,0,Pune,Axis,0,0,TXN0039590,1.283,2024-01-28
181.3,8,2,grocery,0.05,0,3,720.63,0,0,0,Pune,ICICI,0,0,TXN0081035,0.251,2024-02-26
1092.37,22,0,entertainment,0.22,0,5,7536.95,0,0,0,Chennai,SBI,0,0,TXN0010980,0.145,2024-01-08
396.0,14,5,other,0.12,0,1,606.33,0,0,0,Kolkata,SBI,1,0,TXN0056299,0.652,2024-02-09
543.87,15,6,shopping,0.18,0,1,2481.02,0,0,0,Delhi,Axis,0,0,TXN0061548,0.219,2024-02-12
7419.88,7,1,food,0.07,0,3,1118.41,1,0,0,Ahmedabad,HDFC,1,0,TXN0088400,6.628,2024-03-02
348.06,16,1,grocery,0.05,0,3,459.36,0,0,1,Kolkata,Axis,0,0,TXN0044323,0.756,2024-01-31
253.9,10,5,utility,0.04,0,5,1628.69,0,0,0,Ahmedabad,Axis,1,0,TXN0055207,0.156,2024-02-08
1403.06,21,4,entertainment,0.22,0,3,2430.41,0,0,0,Mumbai,SBI,0,0,TXN0053527,0.577,2024-02-07
655.8,22,5,healthcare,0.06,1,3,918.59,0,0,0,Hyderabad,Axis,0,0,TXN0026970,0.713,2024-01-19
2405.08,20,5,utility,0.04,1,2,468.19,0,0,0,Kolkata,SBI,0,0,TXN0073217,5.126,2024-02-20
640.66,8,1,shopping,0.18,0,4,1064.86,0,1,0,Hyderabad,Kotak,1,0,TXN0065890,0.601,2024-02-15
745.83,7,5,food,0.07,0,3,1134.66,0,0,0,Mumbai,Kotak,0,0,TXN0042221,0.657,2024-01-30
11369.09,1,3,travel,0.25,1,19,246.85,1,1,2,Mumbai,ICICI,0,1,TXN0097865,45.871,2024-03-08
1298.89,21,1,entertainment,0.22,0,4,1719.43,0,0,0,Bengaluru,SBI,1,0,TXN0012250,0.755,2024-01-09
2478.37,9,0,food,0.07,0,1,1740.68,0,0,0,Hyderabad,SBI,0,0,TXN0069436,1.423,2024-02-18
287.98,10,0,entertainment,0.22,0,4,344.61,0,1,0,Kolkata,SBI,0,0,TXN0038432,0.833,2024-01-27
826.11,22,4,utility,0.04,1,2,1899.83,0,0,0,Chennai,Kotak,0,0,TXN0040889,0.435,2024-01-29
622.51,8,6,utility,0.04,0,5,2311.26,0,0,2,Kolkata,Kotak,0,0,TXN0030998,0.269,2024-01-22
257.64,15,0,food,0.07,0,5,1072.88,0,0,1,Hyderabad,SBI,0,0,TXN0056145,0.24,2024-02-08
78319.05,5,2,travel,0.25,1,8,832.45,1,1,1,Chennai,ICICI,1,1,TXN0095413,93.97,2024-03-07
1102.05,8,6,food,0.07,0,4,412.97,0,0,0,Delhi,HDFC,0,0,TXN0022155,2.662,2024-01-16
726.4,8,5,food,0.07,0,5,1467.78,0,0,0,Ahmedabad,ICICI,1,0,TXN0017613,0.495,2024-01-13
549.94,13,3,utility,0.04,0,2,882.5,0,0,0,Delhi,Kotak,0,0,TXN0056443,0.622,2024-02-09
45972.4,1,0,fuel,0.1,1,11,476.88,1,1,0,Pune,Axis,1,1,TXN0098399,96.201,2024-03-09
365.26,20,0,utility,0.04,0,4,3294.66,0,0,0,Ahmedabad,Kotak,0,0,TXN0024052,0.111,2024-01-17
1539.86,14,2,shopping,0.18,0,5,526.83,0,0,0,Bengaluru,ICICI,1,0,TXN0050242,2.917,2024-02-04
2655.23,14,0,transport,0.08,0,3,546.11,0,0,0,Delhi,SBI,0,0,TXN0058998,4.853,2024-02-10
393.07,22,4,transport,0.08,0,5,1221.78,1,0,1,Bengaluru,SBI,1,0,TXN0031344,0.321,2024-01-22
2232.7,21,0,utility,0.04,0,4,1890.94,0,0,0,Bengaluru,ICICI,0,0,TXN0061241,1.18,2024-02-12
510.08,10,4,healthcare,0.06,0,2,731.48,0,0,0,Kolkata,Axis,0,0,TXN0092529,0.696,2024-03-05
1111.96,11,0,utility,0.04,0,5,730.79,0,0,0,Chennai,Kotak,0,0,TXN0080828,1.52,2024-02-26
613.29,18,4,entertainment,0.22,0,5,724.66,0,0,0,Pune,Axis,0,0,TXN0051725,0.845,2024-02-05
284.02,19,6,shopping,0.18,0,2,1121.7,0,0,0,Mumbai,Axis,1,0,TXN0033879,0.253,2024-01-24
870.49,17,2,entertainment,0.22,0,4,4206.38,0,1,0,Mumbai,Yes Bank,1,0,TXN0083006,0.207,2024-02-27
3460.22,10,1,transport,0.08,0,3,1707.67,0,0,0,Bengaluru,HDFC,0,0,TXN0073908,2.025,2024-02-21
712.37,22,4,transport,0.08,1,4,1106.54,0,0,1,Pune,ICICI,1,0,TXN0067246,0.643,2024-02-16
390.11,18,2,utility,0.04,0,2,910.38,0,0,0,Ahmedabad,SBI,0,0,TXN0088807,0.428,2024-03-02
1983.78,18,1,grocery,0.05,0,4,1046.29,0,0,0,Chennai,HDFC,0,0,TXN0013121,1.894,2024-01-10
467.4,12,4,other,0.12,0,5,180.8,0,0,0,Delhi,Yes Bank,0,0,TXN0008257,2.571,2024-01-06
1376.59,14,6,shopping,0.18,0,4,491.55,0,1,0,Kolkata,SBI,0,0,TXN0093380,2.795,2024-03-05
2973.37,14,6,utility,0.04,0,4,866.18,0,0,0,Pune,Yes Bank,0,0,TXN0013914,3.429,2024-01-10
4169.01,8,2,shopping,0.18,0,2,2400.39,0,0,2,Mumbai,Yes Bank,1,0,TXN0030902,1.736,2024-01-22
64.17,20,6,grocery,0.05,1,3,2189.54,0,0,0,Kolkata,Yes Bank,0,0,TXN0072858,0.029,2024-02-20
1087.23,18,5,utility,0.04,0,1,693.43,0,0,0,Kolkata,Kotak,0,0,TXN0020292,1.566,2024-01-15
1701.72,8,5,entertainment,0.22,0,1,1891.88,0,1,0,Pune,HDFC,0,0,TXN0058170,0.899,2024-02-10
1286.44,8,6,transport,0.08,0,3,685.61,0,0,0,Bengaluru,Axis,0,0,TXN0020949,1.874,2024-01-15
325.98,17,0,transport,0.08,0,3,541.52,0,0,0,Ahmedabad,ICICI,0,0,TXN0036694,0.601,2024-01-26
700.24,7,5,grocery,0.05,0,3,481.39,0,0,0,Delhi,Yes Bank,0,0,TXN0008525,1.452,2024-01-06
2143.46,13,1,utility,0.04,0,3,2080.93,0,0,0,Kolkata,Kotak,0,0,TXN0078271,1.03,2024-02-24
1120.72,17,5,other,0.12,0,2,235.26,0,0,0,Bengaluru,ICICI,0,0,TXN0077402,4.744,2024-02-23
1504.08,11,1,food,0.07,0,1,8817.48,0,0,1,Hyderabad,SBI,0,0,TXN0077651,0.171,2024-02-23
17441.15,0,6,shopping,0.18,1,24,225.6,1,1,0,Pune,Axis,0,1,TXN0099836,76.969,2024-03-10
1328.93,7,1,shopping,0.18,0,4,852.44,0,0,0,Mumbai,SBI,1,0,TXN0092271,1.557,2024-03-05
980.43,16,1,other,0.12,1,3,475.7,0,0,0,Bengaluru,Axis,1,0,TXN0029775,2.057,2024-01-21
1806.47,20,6,utility,0.04,1,5,569.24,0,0,0,Pune,HDFC,1,0,TXN0034807,3.168,2024-01-25
1397.2,20,4,utility,0.04,0,2,2674.42,0,0,0,Delhi,Kotak,0,0,TXN0016885,0.522,2024-01-12
1314.76,8,5,travel,0.25,0,5,1808.73,0,0,0,Hyderabad,Axis,0,0,TXN0049983,0.726,2024-02-04
1252.99,15,0,utility,0.04,0,2,793.47,0,0,1,Pune,Yes Bank,1,0,TXN0062614,1.577,2024-02-13
1249.71,13,2,grocery,0.05,0,2,1325.31,0,0,0,Pune,HDFC,1,0,TXN0014228,0.942,2024-01-10
57.3,21,0,food,0.07,0,2,1089.6,0,0,0,Hyderabad,Kotak,1,0,TXN0052176,0.053,2024-02-06
151.97,10,4,shopping,0.18,0,3,715.94,1,1,0,Ahmedabad,ICICI,1,0,TXN0008028,0.212,2024-01-06
4696.4,12,6,shopping,0.18,0,5,925.5,0,0,0,Pune,Kotak,0,0,TXN0028921,5.069,2024-01-21
844.58,19,2,travel,0.25,1,4,1240.54,0,0,0,Kolkata,Kotak,0,0,TXN0069419,0.68,2024-02-18
1719.7,22,0,education,0.03,0,2,844.81,0,1,0,Kolkata,Kotak,0,0,TXN0070811,2.033,2024-02-19
1070.48,16,3,education,0.03,0,5,764.05,0,0,0,Mumbai,SBI,0,0,TXN0034363,1.399,2024-01-24
3384.54,12,5,other,0.12,0,2,707.63,1,0,0,Delhi,ICICI,0,0,TXN0043203,4.776,2024-01-31
325.27,12,1,shopping,0.18,0,5,366.22,0,0,1,Chennai,HDFC,0,0,TXN0036794,0.886,2024-01-26
15849.19,4,4,other,0.12,1,6,447.32,1,1,4,Delhi,SBI,1,1,TXN0097026,35.352,2024-03-08
701.6,18,4,entertainment,0.22,0,3,1089.78,0,0,0,Chennai,Yes Bank,1,0,TXN0063342,0.643,2024-02-13
742.96,21,0,education,0.03,0,1,2803.16,0,0,0,Hyderabad,Yes Bank,0,0,TXN0036955,0.265,2024-01-26
2085.6,16,6,fuel,0.1,0,3,2853.72,0,0,0,Pune,SBI,0,0,TXN0069228,0.731,2024-02-18
3694.55,8,3,food,0.07,0,4,295.78,0,0,1,Hyderabad,Kotak,1,0,TXN0009423,12.449,2024-01-07
424.34,17,5,education,0.03,0,4,3034.84,0,0,0,Kolkata,Axis,0,0,TXN0086000,0.14,2024-02-29
2643.4,20,0,fuel,0.1,0,2,469.21,0,0,0,Kolkata,HDFC,0,0,TXN0016958,5.622,2024-01-12
455.75,11,2,education,0.03,0,1,364.07,0,0,0,Bengaluru,ICICI,1,0,TXN0021614,1.248,2024-01-16
1628.1,22,1,grocery,0.05,0,5,221.29,0,0,0,Pune,Yes Bank,0,0,TXN0061461,7.324,2024-02-12
17733.34,9,6,shopping,0.18,0,4,1432.5,0,0,0,Kolkata,Kotak,0,0,TXN0061773,12.371,2024-02-12
1925.27,20,2,education,0.03,0,4,498.46,0,0,0,Pune,Kotak,0,0,TXN0086801,3.855,2024-03-01
638.7,9,3,grocery,0.05,0,1,402.54,0,0,0,Kolkata,ICICI,0,0,TXN0067502,1.583,2024-02-16
1623.92,12,6,shopping,0.18,0,3,603.2,0,0,0,Mumbai,Kotak,0,0,TXN0079370,2.688,2024-02-25
942.92,10,0,utility,0.04,0,3,1178.1,0,0,0,Kolkata,ICICI,1,0,TXN0034496,0.8,2024-01-24
381.81,9,4,healthcare,0.06,0,5,404.23,0,0,0,Kolkata,Yes Bank,0,0,TXN0043008,0.942,2024-01-30
1258.45,14,0,education,0.03,0,2,537.6,0,0,0,Pune,SBI,1,0,TXN0091597,2.337,2024-03-04
2386.28,15,4,food,0.07,0,3,1162.29,0,0,0,Chennai,Yes Bank,0,0,TXN0075438,2.051,2024-02-22
1162.92,16,3,utility,0.04,0,5,964.23,0,0,1,Chennai,Kotak,0,0,TXN0029719,1.205,2024-01-21
430.07,13,1,healthcare,0.06,0,5,599.34,0,0,0,Pune,Axis,0,0,TXN0038606,0.716,2024-01-27
648.33,17,5,utility,0.04,0,2,927.96,0,0,1,Bengaluru,HDFC,1,0,TXN0077126,0.698,2024-02-23
30023.56,3,2,shopping,0.18,1,9,359.19,1,1,1,Delhi,Yes Bank,1,1,TXN0097087,83.355,2024-03-08
296.53,11,1,utility,0.04,0,5,1026.9,0,0,0,Bengaluru,ICICI,0,0,TXN0024626,0.288,2024-01-18
632.32,21,5,travel,0.25,1,4,408.45,0,0,0,Bengaluru,Yes Bank,0,0,TXN0061814,1.544,2024-02-12
2704.51,8,3,shopping,0.18,1,1,4143.98,0,0,0,Pune,Yes Bank,1,0,TXN0069755,0.652,2024-02-18
3097.68,14,6,entertainment,0.22,0,1,1156.42,0,0,0,Chennai,HDFC,0,0,TXN0011930,2.676,2024-01-09
2544.96,19,0,shopping,0.18,0,5,940.54,0,0,0,Hyderabad,ICICI,0,0,TXN0016160,2.703,2024-01-12
690.89,8,5,other,0.12,0,3,1171.16,0,0,1,Hyderabad,SBI,0,0,TXN0047439,0.589,2024-02-02
134.67,20,3,food,0.07,0,5,666.2,0,1,0,Mumbai,HDFC,0,0,TXN0034605,0.202,2024-01-25
4282.52,13,1,shopping,0.18,0,2,360.04,0,0,0,Hyderabad,Yes Bank,0,0,TXN0014106,11.862,2024-01-10
224.56,20,4,healthcare,0.06,1,4,622.3,0,0,0,Mumbai,HDFC,1,0,TXN0090650,0.36,2024-03-03
42046.01,1,2,grocery,0.05,1,14,319.73,0,1,1,Ahmedabad,ICICI,0,1,TXN0098434,131.095,2024-03-09
766.81,16,6,other,0.12,0,2,2040.2,1,0,0,Mumbai,Yes Bank,1,0,TXN0017502,0.376,2024-01-13
524.87,15,6,shopping,0.18,1,3,621.66,1,0,0,Delhi,SBI,0,0,TXN0063485,0.843,2024-02-14
8129.19,19,1,utility,0.04,0,3,1069.43,0,0,0,Delhi,SBI,1,0,TXN0033075,7.594,2024-01-23
1204.27,16,2,healthcare,0.06,0,4,2150.75,0,0,0,Ahmedabad,Axis,1,0,TXN0079808,0.56,2024-02-25
313.02,16,4,utility,0.04,0,1,1356.23,0,0,0,Kolkata,Kotak,0,0,TXN0090790,0.231,2024-03-04
1291.98,13,6,food,0.07,0,4,5070.98,0,1,0,Chennai,ICICI,1,0,TXN0093364,0.255,2024-03-05
911.3,22,0,food,0.07,0,3,1207.48,0,0,0,Chennai,HDFC,0,0,TXN0018292,0.754,2024-01-13
857.35,22,0,transport,0.08,0,1,535.27,0,0,2,Bengaluru,SBI,0,0,TXN0043849,1.599,2024-01-31
695.72,16,6,transport,0.08,1,5,661.1,1,0,1,Chennai,ICICI,1,0,TXN0035067,1.051,2024-01-25
836.17,13,2,transport,0.08,1,1,453.78,0,0,0,Delhi,Kotak,0,0,TXN0061392,1.839,2024-02-12
6228.75,22,1,entertainment,0.22,0,3,815.47,1,0,0,Delhi,Kotak,0,0,TXN0027381,7.629,2024-01-20
1582.81,16,4,travel,0.25,0,2,1213.18,0,0,0,Kolkata,ICICI,0,0,TXN0085413,1.304,2024-02-29
263.19,8,3,shopping,0.18,0,3,760.15,0,0,0,Ahmedabad,Yes Bank,1,0,TXN0013797,0.346,2024-01-10
722.06,22,2,education,0.03,0,5,1205.47,0,0,0,Hyderabad,Yes Bank,0,0,TXN0001728,0.598,2024-01-02
460.02,15,6,transport,0.08,0,4,2992.69,0,0,0,Pune,HDFC,0,0,TXN0066100,0.154,2024-02-15
3552.11,8,0,other,0.12,0,5,231.96,0,0,0,Pune,HDFC,1,0,TXN0007677,15.248,2024-01-06
379.88,20,4,transport,0.08,0,2,1079.79,0,0,0,Ahmedabad,SBI,0,0,TXN0073314,0.351,2024-02-20
1617.79,20,1,transport,0.08,0,1,1774.98,0,0,0,Delhi,SBI,0,0,TXN0069695,0.911,2024-02-18
3013.09,7,2,grocery,0.05,0,1,3542.1,0,0,1,Ahmedabad,Axis,1,0,TXN0005438,0.85,2024-01-04
2931.81,7,2,utility,0.04,0,2,1503.73,0,0,0,Delhi,Axis,0,0,TXN0073380,1.948,2024-02-20
9804.68,15,6,grocery,0.05,0,5,2419.58,0,0,0,Mumbai,Kotak,1,0,TXN0034590,4.051,2024-01-25
685.89,20,0,entertainment,0.22,1,3,297.82,0,0,0,Delhi,Yes Bank,0,0,TXN0008452,2.295,2024-01-06
1391.3,10,4,food,0.07,1,3,641.9,0,0,0,Mumbai,ICICI,0,0,TXN0006234,2.164,2024-01-05
2634.08,21,6,utility,0.04,1,1,286.64,0,0,0,Delhi,Axis,0,0,TXN0056579,9.158,2024-02-09
207.96,9,1,other,0.12,0,2,1393.21,0,0,0,Bengaluru,ICICI,0,0,TXN0044068,0.149,2024-01-31
156.22,16,3,utility,0.04,0,4,1426.93,0,0,0,Hyderabad,Yes Bank,0,0,TXN0073661,0.109,2024-02-21
1223.1,7,6,food,0.07,0,1,430.6,0,0,0,Bengaluru,Axis,0,0,TXN0018241,2.834,2024-01-13
513.35,16,3,other,0.12,0,2,5771.18,0,0,0,Hyderabad,Axis,0,0,TXN0072559,0.089,2024-02-20
707.16,9,4,education,0.03,0,1,932.3,0,0,0,Chennai,Yes Bank,0,0,TXN0011372,0.758,2024-01-08
1409.36,16,3,utility,0.04,0,5,716.3,0,0,0,Hyderabad,HDFC,0,0,TXN0053067,1.965,2024-02-06
556.04,18,5,shopping,0.18,0,4,738.81,0,0,0,Ahmedabad,Axis,0,0,TXN0054396,0.752,2024-02-07
743.5,15,4,food,0.07,0,5,1837.16,0,0,0,Delhi,Kotak,1,0,TXN0060743,0.404,2024-02-12
1142.55,20,4,food,0.07,0,1,689.22,0,1,0,Pune,ICICI,0,0,TXN0004232,1.655,2024-01-03
225.99,7,6,transport,0.08,0,2,347.2,0,0,0,Mumbai,SBI,0,0,TXN0066149,0.649,2024-02-15
2672.3,8,4,other,0.12,0,3,748.94,0,0,0,Bengaluru,Yes Bank,0,0,TXN0000226,3.563,2024-01-01
799.61,21,1,food,0.07,0,5,981.49,0,0,0,Pune,SBI,0,0,TXN0038050,0.814,2024-01-27
527.87,14,2,grocery,0.05,0,3,1350.01,0,0,0,Delhi,Axis,0,0,TXN0075830,0.391,2024-02-22
300.12,19,2,entertainment,0.22,0,1,1624.66,0,0,0,Kolkata,ICICI,0,0,TXN0011712,0.185,2024-01-09
8926.32,18,2,transport,0.08,0,1,559.6,0,0,0,Kolkata,Axis,0,0,TXN0089798,15.923,2024-03-03
6365.93,15,3,food,0.07,0,2,1157.89,0,0,0,Delhi,Yes Bank,0,0,TXN0084721,5.493,2024-02-28
1477.83,17,1,food,0.07,0,3,401.86,0,0,0,Bengaluru,SBI,0,0,TXN0011650,3.668,2024-01-09
190.22,10,2,entertainment,0.22,0,1,3485.53,0,0,0,Delhi,Axis,0,0,TXN0063792,0.055,2024-02-14
1249.73,10,2,utility,0.04,0,4,275.67,0,0,0,Chennai,SBI,0,0,TXN0018331,4.517,2024-01-13
721.49,15,0,grocery,0.05,0,4,213.2,1,0,0,Chennai,Axis,1,0,TXN0059464,3.368,2024-02-11
836.94,15,1,healthcare,0.06,0,2,1465.66,0,1,0,Kolkata,Kotak,0,0,TXN0031838,0.571,2024-01-23
1488.07,11,1,healthcare,0.06,0,3,464.63,0,1,0,Mumbai,HDFC,0,0,TXN0035887,3.196,2024-01-25
1351.22,9,3,shopping,0.18,0,3,2909.27,0,0,0,Kolkata,SBI,1,0,TXN0070557,0.464,2024-02-18
1916.38,10,5,shopping,0.18,1,1,486.22,0,0,0,Ahmedabad,Yes Bank,1,0,TXN0068841,3.933,2024-02-17
2511.19,18,2,food,0.07,0,5,253.07,0,0,1,Mumbai,HDFC,0,0,TXN0044299,9.884,2024-01-31
132.18,21,1,grocery,0.05,0,1,536.05,0,0,0,Ahmedabad,HDFC,0,0,TXN0039431,0.246,2024-01-28
812.5,10,6,utility,0.04,0,3,1717.64,0,0,0,Pune,ICICI,0,0,TXN0071757,0.473,2024-02-19
2492.08,13,3,transport,0.08,0,5,2973.89,0,0,0,Kolkata,Kotak,1,0,TXN0051266,0.838,2024-02-05
645.38,7,6,grocery,0.05,0,3,836.46,0,0,0,Mumbai,Axis,0,0,TXN0049808,0.771,2024-02-04
3453.01,13,6,food,0.07,0,4,313.78,0,0,0,Mumbai,Yes Bank,0,0,TXN0086688,10.97,2024-03-01
776.19,8,4,transport,0.08,0,5,133.17,0,0,0,Delhi,ICICI,0,0,TXN0061004,5.785,2024-02-12
289.51,22,4,other,0.12,1,4,2761.26,0,0,0,Bengaluru,Kotak,0,0,TXN0060770,0.105,2024-02-12
577.31,8,3,entertainment,0.22,0,5,5394.1,0,0,0,Ahmedabad,HDFC,1,0,TXN0000087,0.107,2024-01-01
382.65,12,1,fuel,0.1,1,3,1905.1,0,0,0,Delhi,SBI,0,0,TXN0077203,0.201,2024-02-23
706.63,16,1,utility,0.04,0,3,1276.21,0,0,0,Pune,Axis,0,0,TXN0051987,0.553,2024-02-06
465.37,7,5,transport,0.08,0,4,2185.54,0,0,0,Bengaluru,SBI,0,0,TXN0082149,0.213,2024-02-27
1102.37,20,5,entertainment,0.22,0,3,1446.15,0,0,0,Pune,HDFC,1,0,TXN0043733,0.762,2024-01-31
10347.77,1,5,entertainment,0.22,1,20,137.92,1,1,2,Kolkata,Yes Bank,1,1,TXN0095181,74.487,2024-03-07
817.26,16,6,shopping,0.18,0,1,1220.08,1,0,0,Ahmedabad,HDFC,0,0,TXN0088476,0.669,2024-03-02
304.91,20,6,shopping,0.18,0,5,1263.45,0,0,0,Pune,SBI,0,0,TXN0062005,0.241,2024-02-13
223.57,8,5,food,0.07,0,2,1319.41,0,0,0,Pune,Kotak,0,0,TXN0030883,0.169,2024-01-22
2235.11,22,6,shopping,0.18,0,2,1687.1,0,0,0,Mumbai,ICICI,0,0,TXN0050766,1.324,2024-02-05
1537.99,17,5,utility,0.04,0,2,1905.24,0,0,0,Chennai,SBI,0,0,TXN0074955,0.807,2024-02-22
327.91,15,5,grocery,0.05,0,3,936.46,0,0,0,Pune,Kotak,1,0,TXN0012750,0.35,2024-01-09
2033.49,10,0,food,0.07,0,1,674.98,0,0,0,Ahmedabad,HDFC,0,0,TXN0036506,3.008,2024-01-26
3922.71,16,6,entertainment,0.22,1,2,648.93,0,0,0,Delhi,HDFC,1,0,TXN0009937,6.036,2024-01-07
1126.16,15,3,other,0.12,1,4,1111.0,0,0,0,Mumbai,Kotak,0,0,TXN0018373,1.013,2024-01-13
1610.4,21,1,food,0.07,0,4,1233.12,0,0,0,Ahmedabad,ICICI,0,0,TXN0092220,1.305,2024-03-05
1432.98,7,2,transport,0.08,1,2,659.63,0,0,0,Mumbai,Yes Bank,1,0,TXN0090729,2.169,2024-03-04
971.43,8,4,shopping,0.18,0,4,299.43,0,0,0,Bengaluru,SBI,1,0,TXN0012396,3.233,2024-01-09
2080.43,19,0,food,0.07,0,1,989.59,0,0,0,Ahmedabad,SBI,0,0,TXN0094921,2.1,2024-03-06
3072.87,15,6,healthcare,0.06,0,4,971.43,0,0,0,Pune,Axis,0,0,TXN0033801,3.16,2024-01-24
1327.31,10,3,fuel,0.1,0,3,530.21,0,0,0,Hyderabad,SBI,0,0,TXN0001230,2.499,2024-01-01
3049.23,16,6,education,0.03,0,5,294.0,0,0,0,Mumbai,Yes Bank,1,0,TXN0020334,10.336,2024-01-15
95.35,8,3,education,0.03,0,5,5481.8,0,0,0,Delhi,SBI,1,0,TXN0078043,0.017,2024-02-24
2872.46,19,0,entertainment,0.22,1,1,7396.69,0,0,0,Mumbai,Axis,0,0,TXN0040350,0.388,2024-01-29
338.75,14,5,food,0.07,0,1,5230.0,0,0,0,Kolkata,ICICI,1,0,TXN0050862,0.065,2024-02-05
4111.54,11,0,other,0.12,0,1,811.8,0,0,0,Hyderabad,Yes Bank,0,0,TXN0065409,5.058,2024-02-15
22393.68,1,2,transport,0.08,1,23,390.49,1,1,1,Kolkata,HDFC,0,1,TXN0098465,57.201,2024-03-09
1989.09,13,5,shopping,0.18,0,2,3971.84,0,0,0,Kolkata,HDFC,1,0,TXN0083942,0.501,2024-02-28
